BME680_temperature_b,BME680_humidity_b,BME680_pressure_b,BME680_gas_b,BME680_temperature_f,BME680_humidity_f,BME680_pressure_f,BME680_gas_f,DHT21_temperature,DHT21_humidity,DHT22_temperature,DHT22_humidity,moisture_right,moisture_left,temperature_soil,temperature_water,light,level,door,timestamp
26.77,39.68,1010.17,44.1,24.81,43.89,1010.43,20.57,23.6,45.5,23.6,45.5,99.99,97,11.31,16.75,85,1,1,"""2023-05-08T07:24:02.000Z"""
27.62,38.11,1010.22,43.91,25.5,43.02,1010.43,21.01,24.4,44.1,24.4,44.1,99.99,98,11.38,16.81,85,1,1,"""2023-05-08T07:29:02.000Z"""
28.06,37.1,1010.18,43.82,26.04,41.58,1010.42,21.53,25,43.1,25,43.1,99.99,99,11.38,16.94,85,1,1,"""2023-05-08T07:34:03.000Z"""
28.36,36.69,1010.14,43.19,26.46,40.96,1010.47,22.07,25.4,42.3,25.4,42.3,99.99,99,11.44,16.94,86,1,1,"""2023-05-08T07:39:03.000Z"""
29.84,34.53,1010.17,41.47,27.67,38.77,1010.47,22.58,26.1,41.1,26.1,41.1,99.99,94,11.44,17.06,85,1,1,"""2023-05-08T07:44:04.000Z"""
29.55,34.55,1010.19,43.1,27.82,38.55,1010.53,23.07,26.4,41.1,26.4,41.1,99.99,96,11.44,17.12,86,1,1,"""2023-05-08T07:49:04.000Z"""
31.85,31.49,1010.19,41.31,30.01,35.31,1010.76,23.94,27.9,39.3,27.9,39.3,99.99,94,11.5,17.31,88,1,1,"""2023-05-08T07:54:04.000Z"""
34.35,28.95,1010.2,39.4,31.91,33.11,1010.88,24.59,29.9,37.1,29.9,37.1,99.99,95,11.56,17.44,89,1,1,"""2023-05-08T07:59:05.000Z"""
34.65,28.32,1010.21,38.85,32.03,32.31,1010.77,25.11,30.4,35.1,30.4,35.1,99.99,95,11.56,17.56,88,1,1,"""2023-05-08T08:04:05.000Z"""
34.28,28.94,1010.17,39.47,31.97,32.6,1010.66,25.64,30.4,35.4,30.4,35.4,99.99,99,11.63,17.69,88,1,1,"""2023-05-08T08:09:05.000Z"""
34.25,28.68,1010.13,41.02,32.29,32.17,1010.53,26.35,30.6,34.5,30.6,34.5,99.99,95,11.69,17.81,88,1,1,"""2023-05-08T08:14:06.000Z"""
38.77,24.57,1010.07,37.29,36.03,28.67,1010.71,27.58,33.4,32.4,33.4,32.4,99.99,94,11.75,18.12,88,1,1,"""2023-05-08T08:23:24.000Z"""
40.36,23.06,1010.05,35.69,36.82,27.47,1010.64,28.06,34.3,31.7,34.3,31.7,99.99,98,11.88,18.25,88,1,1,"""2023-05-08T08:28:24.000Z"""
40.44,22.96,1010.06,36.13,37.1,27.29,1010.71,28.43,34.9,30.8,34.9,30.8,99.99,97,11.94,18.44,90,1,1,"""2023-05-08T08:33:25.000Z"""
45.85,18.99,1010.01,34.68,41.08,24.1,1010.86,29.37,37.3,28,37.3,28,99.99,94,12,18.69,90,1,1,"""2023-05-08T08:38:25.000Z"""
41.91,21.9,1009.97,35.24,37.8,26.38,1010.37,29.43,35.9,28.5,35.9,28.5,99.99,94,12.06,18.87,89,1,1,"""2023-05-08T08:43:25.000Z"""
42.92,21.37,1010.01,35.3,40.06,24.37,1010.61,30.33,36.2,28.7,36.2,28.7,99.99,95,12.13,19.12,88,1,1,"""2023-05-08T08:48:26.000Z"""
43.12,20.46,1010.06,36.41,41.26,22.63,1011.36,30.84,36.4,28.4,36.4,28.4,99.99,96,12.25,19.25,91,1,1,"""2023-05-08T08:53:26.000Z"""
43.68,20.05,1010.04,36.38,42.06,21.92,1011.42,31.23,36.6,28.1,36.6,28.1,99.99,94,12.25,19.5,91,1,1,"""2023-05-08T08:58:27.000Z"""
46.8,18.08,1010.03,35.18,45.42,19.82,1011.5,31.88,37.5,27.1,37.5,27.1,99.99,94,12.37,19.69,90,1,1,"""2023-05-08T09:03:27.000Z"""
47.36,17.44,1010,35.09,45.86,19.58,1011.39,32.3,37.8,27.4,37.8,27.4,99.99,98,12.44,19.94,90,1,1,"""2023-05-08T09:08:28.000Z"""
44,19.95,1009.92,37.72,43.34,20.96,1011.34,32.52,37.2,28.4,37.2,28.4,99.99,99,12.63,20.12,91,1,1,"""2023-05-08T09:13:28.000Z"""
39.91,23.34,1009.89,38.81,37.62,27.48,1009.78,32.2,35.4,30.2,35.4,30.2,99.99,95,12.69,20.25,85,1,1,"""2023-05-08T09:18:28.000Z"""
39.52,23.79,1009.99,37.55,37.8,26.52,1010.29,33.28,34.9,30.6,34.9,30.6,99.99,97,12.88,20.37,89,1,1,"""2023-05-08T09:26:10.000Z"""
39.35,23.03,1009.92,44.76,37.42,26,1010.04,33.49,35.7,28.5,35.7,28.5,99.99,95,12.94,20.44,88,1,1,"""2023-05-08T09:31:10.000Z"""
36.4,23.67,1009.86,59.71,34.1,29.16,1009.76,34.95,34,29.7,34,29.7,99.99,95,13.06,20.56,87,1,1,"""2023-05-08T09:45:59.000Z"""
35.67,25.85,1009.79,62.72,33.78,29.58,1009.67,35.97,33.6,30,33.6,30,99.99,98,13.38,20.62,87,1,1,"""2023-05-08T10:01:30.000Z"""
34.51,27.02,1009.71,72.1,32.84,29.85,1009.55,37.32,32.7,29.9,32.7,29.9,99.99,95,13.5,20.69,86,1,1,"""2023-05-08T10:11:36.000Z"""
34.6,28.25,1009.64,66.95,32.87,31.13,1009.49,37.66,32.8,30.5,32.8,30.5,99.99,94,13.5,20.69,86,1,1,"""2023-05-08T10:16:36.000Z"""
35.11,27.26,1009.61,76.74,33.33,30.04,1009.62,38.07,33.5,29.9,33.5,29.9,99.99,99,13.5,20.75,90,1,1,"""2023-05-08T10:21:37.000Z"""
36.65,25.91,1009.62,80.82,34.5,30.82,1009.53,38.35,34.7,29.2,34.7,29.2,99.99,95,13.56,20.88,88,1,1,"""2023-05-08T10:29:03.000Z"""
38.83,24.83,1009.52,60.14,36.65,27.86,1009.51,38.67,37.5,26.4,37.5,26.4,99.99,95,13.56,20.94,89,1,1,"""2023-05-08T10:35:03.000Z"""
36.88,25.51,1009.4,54.49,34.28,30.43,1009.14,38.63,35.4,28.3,35.4,28.3,99.99,95,13.88,21.06,86,1,1,"""2023-05-08T10:46:18.000Z"""
35.45,27.59,1009.4,54.56,33.11,31.43,1009.07,38.74,34.1,29.2,34.1,29.2,99.99,99,14.06,21.12,88,1,1,"""2023-05-08T10:51:18.000Z"""
34.3,28.96,1009.37,57.17,31.97,32.86,1008.95,39.06,32.5,31.4,32.5,31.4,99.99,95,14.06,21.12,83,1,1,"""2023-05-08T10:56:33.000Z"""
36.52,27.2,1009.35,50.4,33.34,33.79,1009.06,38.45,37.1,26.8,37.1,26.8,99.99,94,14.06,21.25,89,1,1,"""2023-05-08T11:01:33.000Z"""
37.11,25.56,1009.32,58.01,33.86,33.21,1009.07,38.07,38.7,25,38.7,25,99.99,98,14.19,21.31,92,1,1,"""2023-05-08T11:06:33.000Z"""
40.25,22.68,1009.31,50.07,36.23,30.35,1009.07,38.1,42.8,21.6,42.8,21.6,99.99,93,14.31,21.44,92,1,1,"""2023-05-08T11:11:33.000Z"""
42.68,21,1009.28,50.71,37.71,29.28,1009.05,38.21,44.8,20.1,44.8,20.1,99.99,97,14.38,21.62,93,1,1,"""2023-05-08T11:16:34.000Z"""
40.71,21.39,1009.17,56.25,36.44,30.25,1008.87,37.83,41.7,22.1,41.7,22.1,99.99,97,14.44,21.75,92,1,1,"""2023-05-08T11:21:36.000Z"""
38.82,22.58,1009.09,63.29,34.44,31.47,1008.83,37.29,38.4,25.3,38.4,25.3,99.99,98,14.56,21.87,93,1,1,"""2023-05-08T11:26:36.000Z"""
37.1,25.64,1009.08,59.2,33.71,32.57,1008.69,37.29,36.5,25.1,36.5,25.1,99.99,94,14.63,21.94,87,1,1,"""2023-05-08T11:31:37.000Z"""
36.05,27.34,1009.08,45.64,32.73,34.9,1008.67,36.66,34.9,28.2,34.9,28.2,99.99,95,14.81,21.87,85,1,1,"""2023-05-08T11:36:37.000Z"""
34.98,28.23,1009.02,45,31.67,35.74,1008.62,35.85,33.4,30.1,33.4,30.1,99.99,96,14.94,21.87,87,1,1,"""2023-05-08T11:41:40.000Z"""
37.76,26.05,1009.05,41.76,33.42,33.62,1008.73,35.6,37.8,25.9,37.8,25.9,99.99,97,15,21.87,93,1,1,"""2023-05-08T11:46:40.000Z"""
40.66,23.76,1009.09,38.07,35.16,33.14,1008.76,35.54,42.2,22.5,42.2,22.5,99.99,98,15.06,21.94,92,1,1,"""2023-05-08T11:51:40.000Z"""
41.54,21.99,1009.09,46.82,35.44,32.43,1008.71,35.12,43.1,21.8,43.1,21.8,99.99,95,15.19,22.06,91,1,1,"""2023-05-08T11:56:40.000Z"""
42.29,20.94,1009.1,50.93,35.42,32.55,1008.72,35,43.5,21.4,43.5,21.4,99.99,96,15.25,22.19,92,1,1,"""2023-05-08T12:01:40.000Z"""
43.96,19.42,1009.06,51.02,36.48,30.83,1008.74,35.09,45.6,19.8,45.6,19.8,99.99,93,15.31,22.31,93,1,1,"""2023-05-08T12:06:41.000Z"""
45.42,18.62,1009.03,54.63,37.36,29.79,1008.73,35.33,46.9,19.2,46.9,19.2,99.99,97,15.44,22.44,93,1,1,"""2023-05-08T12:11:41.000Z"""
44.59,18.52,1009.04,63.19,37.13,29.46,1008.68,35.63,45.8,19.9,45.8,19.9,99.99,98,15.56,22.56,92,1,1,"""2023-05-08T12:16:41.000Z"""
45.4,18.08,1009,64.97,37.47,28.75,1008.59,35.94,46.6,19.1,46.6,19.1,99.99,98,15.69,22.69,92,1,1,"""2023-05-08T12:21:42.000Z"""
44.12,18.95,1008.97,68.77,36.94,29.77,1008.58,36.28,45.5,19.6,45.5,19.6,99.99,96,15.75,22.81,92,1,1,"""2023-05-08T12:26:42.000Z"""
41.14,21.44,1008.92,69.51,35.33,31.72,1008.48,36.47,40.9,22.9,40.9,22.9,99.99,99,15.88,22.87,85,1,1,"""2023-05-08T12:31:42.000Z"""
39.46,22.89,1008.91,70.45,33.84,33.88,1008.45,36.03,38.5,25.7,38.5,25.7,99.99,98,15.94,22.87,86,1,1,"""2023-05-08T12:36:43.000Z"""
40.47,22.66,1008.91,69.69,34.32,33.1,1008.53,35.94,40.9,24.4,40.9,24.4,99.99,94,16.06,22.94,92,1,1,"""2023-05-08T12:41:43.000Z"""
42.86,19.79,1008.86,80.98,36.42,30.01,1008.5,36.73,45.6,19.5,45.6,19.5,99.99,93,16.19,23,92,1,1,"""2023-05-08T12:46:44.000Z"""
44.67,18.48,1008.87,79.74,37.55,29.3,1008.48,37.12,47.4,18.7,47.4,18.7,99.99,93,16.31,23.12,92,1,1,"""2023-05-08T12:51:44.000Z"""
45.19,18.68,1008.81,84.51,37.99,28.64,1008.45,37.49,47.6,18.4,47.6,18.4,99.99,93,16.37,23.25,92,1,1,"""2023-05-08T12:56:44.000Z"""
44.16,15.39,1008.75,114.77,35.73,25.13,1008.33,37.83,46.4,15.8,46.4,15.8,99.99,97,16.37,23.38,92,1,1,"""2023-05-08T13:01:50.000Z"""
41.29,17.86,1008.65,156.4,33.57,27.88,1008.23,38.7,42.7,18.3,42.7,18.3,99.99,98,16.5,23.38,90,1,1,"""2023-05-08T13:06:50.000Z"""
40.85,19.93,1008.6,156.25,32.85,30.77,1008.19,39.92,40.2,21,40.2,21,99.99,94,16.62,23.38,92,1,1,"""2023-05-08T13:11:50.000Z"""
39.01,19.79,1008.55,171.15,31.83,31.3,1008.1,40.66,38.5,22.6,38.5,22.6,99.99,95,16.69,23.31,88,1,1,"""2023-05-08T13:16:50.000Z"""
37.99,20.56,1008.49,178.86,30.95,33.01,1008.05,41.39,37,25,37,25,99.99,95,16.81,23.19,93,1,1,"""2023-05-08T13:21:51.000Z"""
39.2,18.69,1008.45,221.15,31.56,29.36,1008.02,42.79,39.3,20.6,39.3,20.6,99.99,94,16.87,23.12,93,1,1,"""2023-05-08T13:26:51.000Z"""
38.37,20.87,1008.44,209.17,31.49,31.18,1008.01,43.54,39.3,21.2,39.3,21.2,99.99,99,16.87,23.12,93,1,1,"""2023-05-08T13:31:51.000Z"""
37.48,21.44,1008.44,213.39,31.45,31.14,1007.99,44.52,38.5,21.8,38.5,21.8,99.99,99,17.06,23.06,93,1,1,"""2023-05-08T13:36:51.000Z"""
36.94,21.72,1008.38,218.07,31.36,31.1,1007.94,45.05,38.3,22.2,38.3,22.2,99.99,99,17.06,23,93,1,1,"""2023-05-08T13:41:51.000Z"""
36.45,22.56,1008.34,209.04,31.22,30.98,1007.9,45.79,38,22.9,38,22.9,99.99,94,17.19,22.94,93,1,1,"""2023-05-08T13:46:52.000Z"""
35.67,21.49,1008.27,263.83,29.99,30.19,1007.79,47.26,37.1,21.2,37.1,21.2,99.99,99,17.25,22.94,93,1,1,"""2023-05-08T13:51:52.000Z"""
36.01,20.5,1008.26,270.8,30.78,29.34,1007.81,48.44,38,21,38,21,99.99,94,17.31,22.87,93,1,1,"""2023-05-08T13:56:52.000Z"""
37.12,20.97,1008.34,242.93,31.2,30.45,1007.88,48.99,37.3,23,37.3,23,99.99,94,17.37,22.81,93,1,1,"""2023-05-08T14:01:53.000Z"""
37.86,19.93,1008.32,267.27,30.11,31.25,1007.87,49.36,35,24.7,35,24.7,99.99,98,17.37,22.75,94,1,1,"""2023-05-08T14:06:53.000Z"""
37.33,20.01,1008.32,277.21,29.73,31.27,1007.85,50.16,34,25.2,34,25.2,99.99,95,17.5,22.75,94,1,1,"""2023-05-08T14:11:54.000Z"""
35.87,21.01,1008.27,265.97,29.09,32.4,1007.76,49.98,33.6,26.1,33.6,26.1,99.99,94,17.5,22.62,93,1,1,"""2023-05-08T14:16:56.000Z"""
34.74,23.55,1008.2,245.84,29.26,33.49,1007.71,50.96,34,26.1,34,26.1,99.99,99,17.56,22.69,93,1,1,"""2023-05-08T14:21:57.000Z"""
34.1,21.77,1008.17,285.65,28.02,32.03,1007.64,51.02,31.9,27,31.9,27,99.99,99,17.69,22.56,91,1,1,"""2023-05-08T14:26:57.000Z"""
32.89,23.41,1008.13,295.16,28.01,32.7,1007.59,52.2,30.4,29,30.4,29,99.99,93,17.62,22.56,92,1,1,"""2023-05-08T14:31:58.000Z"""
32.21,26.39,1008.12,254.23,28.04,35.22,1007.61,52.56,29.4,32.3,29.4,32.3,99.99,94,17.69,22.5,91,1,1,"""2023-05-08T14:36:58.000Z"""
30.78,25.71,1008.12,301.4,26.05,35.41,1007.54,53.03,28,31,28,31,99.99,94,17.69,22.37,85,1,1,"""2023-05-08T14:41:59.000Z"""
29.02,26.94,1008.06,316.82,24.76,36.59,1007.49,53.44,27,32.1,27,32.1,99.99,94,17.75,22.31,86,1,1,"""2023-05-08T14:46:59.000Z"""
28.93,28.36,1008.09,303.63,24.89,37.26,1007.53,53.68,26.7,33.8,26.7,33.8,99.99,98,17.81,22.25,87,1,1,"""2023-05-08T14:51:59.000Z"""
28.61,29.82,1008.1,269.91,24.84,39.98,1007.54,53.07,26.6,35.7,26.6,35.7,99.99,95,17.87,22.19,88,1,1,"""2023-05-08T14:57:00.000Z"""
28.54,28.41,1008.09,281.01,24.86,37.49,1007.56,52.53,26.7,35.8,26.7,35.8,99.99,94,17.87,22.13,85,1,1,"""2023-05-08T15:02:00.000Z"""
28.14,29.08,1008.1,290.46,24.46,38.52,1007.51,53.2,26.3,35.4,26.3,35.4,99.99,94,17.87,22,85,1,1,"""2023-05-08T15:07:00.000Z"""
28,28.57,1008.1,310.52,24.49,38.16,1007.54,54.31,26.4,34.8,26.4,34.8,99.99,94,17.87,21.94,86,1,1,"""2023-05-08T15:12:00.000Z"""
28.15,29.76,1008.11,292.53,24.52,38.97,1007.54,54.7,26.3,35.2,26.3,35.2,99.99,94,17.87,21.81,85,1,1,"""2023-05-08T15:17:00.000Z"""
27.87,29.99,1008.07,294.37,24.06,39.23,1007.51,54.59,25.7,34.9,25.7,34.9,99,94,17.87,21.81,83,1,1,"""2023-05-08T15:22:01.000Z"""
27.02,28.97,1008.05,329.22,23.26,37.75,1007.49,55.32,24.9,34.8,24.9,34.8,99,98,17.94,21.75,82,1,1,"""2023-05-08T15:27:02.000Z"""
26.79,29.86,1008,320.54,23.25,38.94,1007.47,55.8,24.8,37.1,24.8,37.1,99.99,99,17.94,21.69,83,1,1,"""2023-05-08T15:32:02.000Z"""
26.46,32.27,1007.99,284.66,23.08,41.97,1007.44,55.76,24.6,38.6,24.6,38.6,99,97,17.94,21.62,81,1,1,"""2023-05-08T15:37:02.000Z"""
26.19,30.49,1007.95,318.36,22.95,39.98,1007.42,55.65,24.6,38,24.6,38,99,98,17.94,21.56,83,1,1,"""2023-05-08T15:42:03.000Z"""
26.12,31.94,1007.94,277.91,23.05,41.21,1007.4,56.25,24.8,38,24.8,38,99,95,17.94,21.56,82,1,1,"""2023-05-08T15:47:03.000Z"""
26.38,33.33,1007.97,238.52,23.22,42.89,1007.43,54.95,24.6,41.4,24.6,41.4,99,95,17.94,21.44,82,1,0,"""2023-05-08T15:52:04.000Z"""
26.6,35.02,1007.93,185.01,23.48,45.83,1007.46,52.3,24.8,43.6,24.8,43.6,99,94,17.87,21.44,80,1,0,"""2023-05-08T15:57:04.000Z"""
27.28,34.7,1007.91,174.37,23.59,46.43,1007.43,50.53,24.9,41.4,24.9,41.4,99,94,17.94,21.37,81,1,0,"""2023-05-08T16:02:04.000Z"""
27.4,35.58,1007.89,159.99,23.54,47.72,1007.41,48.67,24.8,43.5,24.8,43.5,98,97,18,21.37,77,1,0,"""2023-05-08T16:07:04.000Z"""
27.56,35,1007.86,154.23,23.42,47.72,1007.39,47.05,24.4,43.5,24.4,43.5,99,96,17.94,21.31,79,1,0,"""2023-05-08T16:12:05.000Z"""
27.59,35.12,1007.84,172.75,23.34,46.88,1007.35,46.45,24.7,42,24.7,42,99,98,17.94,21.31,80,1,0,"""2023-05-08T16:17:05.000Z"""
27.58,35.03,1007.84,174.01,23.34,47.94,1007.35,45.79,24.5,44.6,24.5,44.6,99,95,17.87,21.25,80,1,0,"""2023-05-08T16:22:05.000Z"""
27.19,36.81,1007.84,154.66,23.31,48.88,1007.37,44.62,24.3,46.7,24.3,46.7,99,97,17.94,21.31,79,1,0,"""2023-05-08T16:27:05.000Z"""
26.76,37.06,1007.89,156.1,22.97,49.25,1007.39,44,23.9,45.3,23.9,45.3,99,96,17.94,21.25,80,1,0,"""2023-05-08T16:32:05.000Z"""
26.63,36.59,1007.94,170.63,22.72,48.14,1007.42,43.5,23.8,43.5,23.8,43.5,99,98,17.94,21.25,78,1,0,"""2023-05-08T16:37:06.000Z"""
25.89,38.34,1008,165.39,22.28,49.63,1007.46,42.88,23.2,46.5,23.2,46.5,98,95,17.87,21.19,76,1,0,"""2023-05-08T16:42:06.000Z"""
26.04,38.4,1008.05,160.61,22.09,50.45,1007.53,42.22,22.9,47.6,22.9,47.6,99,94,17.94,21.12,76,1,0,"""2023-05-08T16:47:06.000Z"""
26,37.75,1008.14,161.39,21.94,50.22,1007.59,41.68,22.6,47.4,22.6,47.4,99,99,17.94,21.06,76,1,0,"""2023-05-08T16:52:07.000Z"""
25.4,39.45,1008.14,158.63,21.64,51.38,1007.64,40.94,22.4,48.8,22.4,48.8,99,99,17.94,21.06,76,1,0,"""2023-05-08T16:58:12.000Z"""
24.8,41.11,1008.17,151.98,21.36,52.31,1007.64,40.12,22,50.1,22,50.1,99,99,17.87,21,71,1,0,"""2023-05-08T17:03:12.000Z"""
24.18,42.23,1008.18,151.29,21.05,51.91,1007.65,39.51,21.6,50.8,21.6,50.8,98,95,17.87,20.94,72,1,0,"""2023-05-08T17:08:12.000Z"""
23.7,43.3,1008.18,147.16,20.77,53.12,1007.65,38.96,21.1,53.5,21.1,53.5,98,94,17.81,20.94,68,1,0,"""2023-05-08T17:13:12.000Z"""
23.14,44.85,1008.16,140.47,20.53,54.3,1007.64,37.66,20.5,55.2,20.5,55.2,98,96,17.81,20.88,64,1,0,"""2023-05-08T17:18:13.000Z"""
22.71,46.08,1008.19,135.67,20.14,56.13,1007.66,36.41,19.9,57.7,19.9,57.7,98,99,17.81,20.81,61,1,0,"""2023-05-08T17:23:13.000Z"""
22.37,47.47,1008.25,129.76,20.06,54.66,1007.69,35.85,19.5,57.5,19.5,57.5,98,97,17.87,20.81,59,1,0,"""2023-05-08T17:28:14.000Z"""
22.16,47.12,1008.26,133.82,19.81,55.54,1007.73,35.27,19.3,59.6,19.3,59.6,98,97,17.81,20.75,57,1,0,"""2023-05-08T17:33:14.000Z"""
21.89,47.43,1008.28,133.07,19.38,58.43,1007.78,33.84,19.1,63.5,19.1,63.5,98,95,17.75,20.69,54,1,0,"""2023-05-08T17:38:14.000Z"""
21.58,48.36,1008.34,130.27,19.14,59.85,1007.87,32.32,18.8,64.2,18.8,64.2,98,96,17.75,20.62,51,1,0,"""2023-05-08T17:43:15.000Z"""
21.37,48.71,1008.41,128.27,18.92,60.64,1007.9,30.8,18.4,66,18.4,66,98,97,17.69,20.56,47,1,0,"""2023-05-08T17:48:15.000Z"""
21.08,49.98,1008.41,123.61,18.66,61.34,1007.91,29.45,18.1,66,18.1,66,98,95,17.69,20.5,42,1,0,"""2023-05-08T17:53:16.000Z"""
20.81,50.61,1008.45,123.15,18.38,61.84,1007.94,28.33,17.8,65.9,17.8,65.9,98,98,17.69,20.44,36,1,0,"""2023-05-08T17:58:16.000Z"""
20.49,51.29,1008.48,122.7,18.11,62.53,1007.97,27.38,17.5,66.1,17.5,66.1,98,95,17.62,20.37,30,1,0,"""2023-05-08T18:03:16.000Z"""
20.17,52.51,1008.57,121.54,17.87,63.23,1008.07,26.38,17.3,67.3,17.3,67.3,98,96,17.62,20.31,23,1,0,"""2023-05-08T18:08:17.000Z"""
19.94,53.1,1008.65,120.31,17.63,64.13,1008.13,25.56,17,69.6,17,69.6,97,95,17.56,20.25,17,1,0,"""2023-05-08T18:13:17.000Z"""
19.68,53.81,1008.68,117.68,17.43,64.67,1008.18,24.86,16.8,70.3,16.8,70.3,98,97,17.56,20.19,12,1,0,"""2023-05-08T18:18:18.000Z"""
19.42,54.32,1008.72,114.14,17.2,65.34,1008.21,24.18,16.5,70.7,16.5,70.7,98,95,17.56,20.12,5,1,0,"""2023-05-08T18:23:18.000Z"""
19.22,55.32,1008.73,112.15,17.03,65.66,1008.24,23.57,16.3,71,16.3,71,98,95,17.44,20.06,2,1,0,"""2023-05-08T18:28:20.000Z"""
19.01,55.83,1008.8,114.69,16.88,66.06,1008.28,22.92,16.2,71.8,16.2,71.8,98,97,17.44,20,2,1,0,"""2023-05-08T18:33:20.000Z"""
18.83,55.9,1008.86,114.85,16.69,66.69,1008.35,22.41,16.1,72.4,16.1,72.4,97,98,17.37,19.87,1,1,0,"""2023-05-08T18:38:20.000Z"""
18.69,56.29,1008.96,114.45,16.48,67.58,1008.48,21.91,15.8,74,15.8,74,98,99,17.31,19.81,0,1,0,"""2023-05-08T18:43:20.000Z"""
18.58,56.54,1009.18,112.68,16.39,68.04,1008.67,21.2,15.8,74.2,15.8,74.2,97,97,17.31,19.87,0,1,0,"""2023-05-08T18:48:20.000Z"""
18.47,56.87,1009.32,113.52,16.29,68.2,1008.83,20.8,15.6,74.7,15.6,74.7,97,96,17.25,19.75,0,1,0,"""2023-05-08T18:53:21.000Z"""
18.28,54.13,1009.45,131.6,16.14,65.33,1008.98,20.78,15.5,73.5,15.5,73.5,98,98,17.19,19.69,0,1,0,"""2023-05-08T18:58:21.000Z"""
18.09,53.95,1009.48,147.55,16.16,63.05,1009.02,21.64,15.5,70.5,15.5,70.5,97,95,17.12,19.62,1,1,0,"""2023-05-08T19:03:21.000Z"""
17.86,51.47,1009.54,166.37,16.02,61.55,1009.07,22.14,15.4,68.6,15.4,68.6,97,97,17.12,19.5,0,1,0,"""2023-05-08T19:08:21.000Z"""
17.71,52.22,1009.52,167.54,15.9,61.78,1009.08,22.58,15.3,68.9,15.3,68.9,97,99,17.06,19.5,0,1,0,"""2023-05-08T19:13:22.000Z"""
17.52,51.43,1009.61,178.48,15.73,61.46,1009.13,22.97,15.1,67.9,15.1,67.9,97,97,17,19.44,0,1,0,"""2023-05-08T19:18:23.000Z"""
17.4,51.78,1009.66,179.63,15.58,60.74,1009.15,23.36,15,68.5,15,68.5,98,99,17,19.37,0,1,0,"""2023-05-08T19:23:22.000Z"""
17.25,51.72,1009.61,186.24,15.48,60.54,1009.09,23.82,14.8,68.1,14.8,68.1,97,99,16.94,19.31,0,1,0,"""2023-05-08T19:28:23.000Z"""
17.1,51.53,1009.62,187.32,15.3,61.42,1009.16,23.93,14.8,68.2,14.8,68.2,97,95,16.94,19.25,0,1,0,"""2023-05-08T19:33:23.000Z"""
17.05,51.82,1009.59,186.45,15.23,61.13,1009.13,24.26,14.6,67.9,14.6,67.9,98,98,16.81,19.19,0,1,0,"""2023-05-08T19:38:24.000Z"""
16.87,51.63,1009.62,192.37,15.15,60.75,1009.12,24.52,14.5,68.4,14.5,68.4,98,98,16.75,19.12,0,1,0,"""2023-05-08T19:43:24.000Z"""
16.74,51.98,1009.67,191.14,14.94,61.15,1009.17,24.83,14.4,68.5,14.4,68.5,97,95,16.69,19.12,1,1,0,"""2023-05-08T19:48:24.000Z"""
16.66,52.1,1009.68,188.94,14.87,63.26,1009.19,24.72,14.3,69.5,14.3,69.5,97,99,16.69,19.06,0,1,0,"""2023-05-08T19:53:24.000Z"""
16.49,53.08,1009.68,186.36,14.78,61.78,1009.2,24.84,14.1,69.3,14.1,69.3,98,98,16.56,19,0,1,0,"""2023-05-08T19:58:25.000Z"""
16.41,54.05,1009.7,179.43,14.65,64.37,1009.25,24.49,14,70.6,14,70.6,97,95,16.56,18.94,0,1,0,"""2023-05-08T20:03:25.000Z"""
16.29,53.33,1009.77,179.82,14.51,64.57,1009.32,24.29,13.8,70.7,13.8,70.7,97,95,16.5,18.87,0,1,0,"""2023-05-08T20:08:26.000Z"""
16.2,54.42,1009.73,175.47,14.47,64.92,1009.29,24.08,13.8,71.7,13.8,71.7,98,95,16.44,18.81,0,1,0,"""2023-05-08T20:13:30.000Z"""
16.04,54.33,1009.69,178.48,14.2,65.56,1009.24,23.94,13.7,71.8,13.7,71.8,97,95,16.37,18.75,0,1,0,"""2023-05-08T20:18:30.000Z"""
15.92,55.15,1009.76,173.47,14.03,66.69,1009.32,23.65,13.6,72.5,13.6,72.5,97,95,16.37,18.75,0,1,0,"""2023-05-08T20:23:30.000Z"""
15.75,55.23,1009.8,173.83,13.86,67.43,1009.35,23.31,13.4,74.1,13.4,74.1,97,99,16.25,18.62,0,1,0,"""2023-05-08T20:28:30.000Z"""
15.63,55.65,1009.84,173.11,13.77,67.6,1009.43,23.07,13.3,74.3,13.3,74.3,97,97,16.19,18.56,0,1,0,"""2023-05-08T20:33:30.000Z"""
15.51,55.46,1009.89,175.47,13.57,67.64,1009.41,22.9,13.2,74.7,13.2,74.7,97,94,16.12,18.5,0,1,0,"""2023-05-08T20:38:32.000Z"""
15.39,55.84,1009.97,178.09,13.45,67.24,1009.5,22.82,13.2,74.9,13.2,74.9,97,99,16.12,18.44,0,1,0,"""2023-05-08T20:43:32.000Z"""
15.29,56.04,1010.05,177.9,13.36,68.08,1009.6,22.67,13,74.1,13,74.1,97,95,16,18.44,0,1,0,"""2023-05-08T20:48:33.000Z"""
15.22,56.4,1010.06,177.9,13.32,67.28,1009.65,22.6,13,75.3,13,75.3,97,98,15.94,18.31,0,1,0,"""2023-05-08T20:53:33.000Z"""
15.12,56.34,1010.11,180.4,13.22,67.53,1009.67,22.58,12.9,75.3,12.9,75.3,97,96,15.88,18.31,0,1,0,"""2023-05-08T20:58:33.000Z"""
